date,dados.gov.br,data.edincubator.eu,data.gov.ie,data.gov.ro,data.gov.sk,data.gov.ua,data.gv.at,datahub.io,odn.opendata.sk,opendata.hu,podatki.gov.si,www.data.gov.sg
20170909,3208,-1,5458,1028,1209,-1,2499,-1,12,53,-1,1235
20170910,3208,-1,5435,1037,1209,-1,2499,-1,12,53,-1,1235
20170911,3208,-1,5435,1037,1209,-1,2499,-1,12,53,-1,1235
20170912,3208,-1,5435,1038,1209,-1,2499,-1,12,53,-1,1235
20170913,3214,-1,5434,1038,1209,-1,2513,-1,12,53,-1,1232
20170914,3221,-1,5434,1039,1209,-1,2513,-1,12,53,-1,1232
20170915,3223,-1,5435,1039,1209,-1,2513,-1,12,53,-1,1231
20170916,3223,-1,5434,1039,1209,-1,2513,-1,12,53,-1,1229
20170917,3223,-1,5435,1039,1209,-1,2513,-1,12,53,-1,1229
20170918,3223,-1,5435,1039,1209,-1,2513,-1,12,53,-1,1229
20170919,3225,-1,5435,1039,1211,-1,2513,-1,12,53,-1,1229
20170920,3225,-1,5440,1039,1211,-1,2514,-1,12,53,-1,1229
20170921,3225,-1,5440,1039,1211,-1,2515,-1,12,53,-1,1228
20170922,3225,-1,5441,1040,1211,-1,2515,-1,12,53,-1,1230
20170923,3226,-1,5443,1041,1212,-1,2515,-1,12,53,-1,1228
20170924,3226,-1,5442,1044,1212,-1,2515,-1,12,53,-1,1230
20170925,3229,-1,5442,1044,1212,-1,2516,-1,12,53,-1,1230
20170926,3231,-1,5442,1044,1212,-1,2516,-1,12,53,-1,1230
20170927,3143,-1,5442,1047,1212,-1,2521,-1,12,53,-1,1230
20170928,3143,-1,5442,1047,1212,-1,2525,-1,12,53,-1,1230
20170929,3146,-1,5443,1047,1212,-1,2525,11275,12,53,-1,1231
20170930,3148,-1,5444,1047,1212,-1,2525,11275,12,53,-1,1230
20171001,3148,-1,5476,1047,1212,-1,2525,11275,12,53,-1,1230
20171002,3148,-1,-1,1047,1212,-1,2530,11275,12,53,-1,1230
20171003,3171,-1,5476,1048,1215,-1,2533,11275,12,53,-1,1233
20171004,2969,-1,5478,1048,1219,-1,2535,11275,12,53,-1,1232
20171006,3002,-1,5479,1060,1219,-1,2536,11276,12,53,-1,1233
20171007,3027,-1,5518,1060,1220,-1,2536,11276,12,53,-1,1233
20171008,3027,-1,5518,1060,1220,-1,2536,11277,12,53,-1,1233
20171009,3027,-1,5518,1060,1220,-1,2537,11277,12,53,-1,1233
20171010,3032,-1,5518,1063,1220,-1,2537,11277,12,53,-1,1232
20171011,3345,-1,5520,1063,1220,-1,2537,11277,12,53,-1,1233
20171012,3346,-1,5521,1063,1220,-1,2537,-1,12,53,-1,1231
20171013,3347,-1,5527,1063,1220,-1,2537,11277,12,53,-1,1230
20171014,3347,-1,5527,1063,1220,-1,2537,11277,12,53,-1,1230
20171015,3347,-1,5527,1063,1220,-1,2537,11277,12,53,-1,1230
20171016,3347,-1,5527,1063,1220,-1,2542,11277,12,53,-1,1230
20171017,3347,-1,5527,1063,1220,-1,2543,11278,12,53,-1,1229
20171018,3070,-1,5527,1064,1220,-1,2543,11278,12,53,-1,1230
20171019,3071,-1,5527,1065,1220,-1,2543,11278,12,53,-1,1230
20171020,3042,-1,5527,1065,1220,-1,2543,11278,12,53,-1,1229
20171021,3070,-1,5527,1065,1221,-1,2543,11278,12,53,-1,1230
20171022,3071,-1,5531,1065,1221,-1,2543,11278,12,53,-1,1230
20171023,3071,-1,5531,1065,1221,-1,2557,11278,12,53,-1,1230
20171024,3119,-1,5532,1065,1221,-1,2557,11278,12,53,-1,1229
20171025,3396,-1,5532,1065,1222,-1,2557,11278,12,53,-1,1229
20171026,3403,-1,5623,1065,1223,-1,2557,11278,12,53,-1,1230
20171027,3403,-1,5636,1065,1223,-1,2557,11278,12,53,-1,1230
20171028,3419,-1,5511,1065,1223,-1,2557,11278,12,53,-1,1172
20171029,3423,-1,5504,1065,1223,-1,2557,11278,12,53,-1,1148
20171030,3430,-1,5504,1065,1223,-1,2557,11278,12,53,-1,1155
20171031,3434,-1,5504,1066,1223,-1,2559,11279,12,53,-1,1146
20171101,3437,-1,5504,1067,1223,-1,2559,11287,12,53,-1,1141
20171102,3440,-1,5504,1069,1224,-1,2559,-1,12,53,-1,1138
20171103,3440,-1,5503,1072,1224,-1,2559,11287,12,53,-1,1177
20171104,3445,-1,5504,1072,1225,-1,2559,11287,12,53,-1,1176
20171105,3445,-1,5504,1072,1225,-1,2559,11287,12,53,-1,1174
20171106,3445,-1,5504,1072,1225,-1,2563,11287,12,53,-1,1174
20171107,3445,-1,5496,1072,1227,-1,2563,11287,12,53,-1,1174
20171108,3447,-1,5498,1072,1229,-1,2563,11288,12,53,-1,1264
20171109,3448,-1,5499,1072,1232,-1,2562,11288,12,53,-1,1258
20171110,3451,-1,5500,1072,1232,-1,2562,11288,12,53,-1,1255
20171111,3449,-1,5500,1072,1232,-1,2563,11288,12,53,-1,1248
20171112,3449,-1,5500,1072,1232,-1,2563,11288,12,53,-1,1215
20171113,3449,-1,5500,1072,1232,-1,2563,11288,12,53,-1,1203
20171114,3451,-1,5500,1074,1236,-1,2563,11288,12,53,-1,1199
20171115,3454,-1,5500,1080,1236,-1,2563,11288,12,53,-1,1192
20171116,3456,-1,5500,1080,1237,-1,2563,11288,12,53,-1,1192
20171117,3455,-1,5500,1080,1237,-1,2563,11288,12,53,-1,1234
20171118,3425,-1,5500,1080,1237,-1,2563,11288,12,53,-1,1286
20171119,3425,-1,5500,1080,1238,-1,2563,11288,12,53,-1,1285
20171120,3425,-1,5500,1080,1238,-1,2565,11288,12,53,-1,1284
20171121,3444,-1,5501,1080,1238,-1,2565,11288,12,53,-1,1282
20171122,3445,-1,5502,1080,1238,-1,2565,11288,12,53,-1,1279
20171123,3446,-1,5506,1080,1239,-1,2565,11288,12,53,-1,1279
20171124,3425,-1,5509,1080,1240,-1,2565,11288,12,53,-1,1279
20171125,3434,-1,5509,1080,1241,-1,2565,11288,12,53,-1,1278
20171126,3456,-1,5509,1080,1241,-1,2565,11288,12,53,-1,1278
20171127,3456,-1,5509,1080,1241,-1,2565,11288,12,53,-1,1278
20171128,3462,-1,5509,1080,1239,-1,2565,11289,12,53,-1,1275
20171129,3462,-1,5509,1083,1239,-1,2565,11289,12,53,-1,1276
20171130,3462,-1,5508,1083,1239,-1,2565,11289,12,53,-1,1274
20171201,3490,-1,5509,1083,1239,-1,2565,11289,12,53,-1,1276
20171202,3491,-1,5509,1083,1243,-1,-1,11290,12,53,-1,1276
20171203,3491,-1,5509,1083,1243,-1,-1,11290,12,53,-1,1276
20171204,3493,-1,5509,1083,1243,-1,-1,11290,12,53,-1,1276
20171205,3498,-1,5509,1083,1243,-1,-1,11290,12,53,-1,1274
20171206,3516,-1,5507,1083,1244,-1,-1,11290,12,53,-1,1275
20171207,3518,-1,5506,1090,1244,-1,-1,11290,12,53,-1,1275
20171208,3521,-1,5507,1092,1246,-1,-1,11290,12,53,-1,1272
20171209,3524,-1,5507,1092,1246,-1,-1,11290,12,53,-1,1272
20171210,3524,-1,5507,1092,1246,-1,-1,11290,12,53,-1,1272
20171211,3524,-1,5507,1092,1246,-1,-1,11290,12,53,-1,1274
20171212,3524,-1,5507,1092,1271,-1,-1,11290,12,53,-1,1284
20171213,3514,-1,5508,1094,1271,-1,-1,11290,12,53,-1,1284
20171214,3516,-1,5509,1094,1283,-1,-1,11291,12,53,-1,1284
20171215,3516,-1,5509,1094,1282,-1,-1,11291,12,53,-1,1284
20171216,3523,-1,5509,1094,1283,-1,-1,11290,12,53,-1,1282
20171217,3527,-1,5509,1094,1283,-1,-1,11291,12,53,-1,1283
20171218,-1,-1,5509,1094,1283,-1,-1,11291,12,53,-1,1283
20171219,3528,-1,5511,1094,1284,-1,-1,11291,12,53,-1,1281
20171220,-1,-1,5511,1094,1306,-1,-1,11291,12,53,-1,1281
20171221,3525,-1,5511,1095,1306,-1,-1,11291,12,53,-1,1282
20171222,3528,-1,5511,1095,1306,-1,-1,11291,12,53,-1,1281
20171223,3531,-1,5511,1095,1307,-1,-1,11291,12,53,-1,1281
20171224,3532,-1,5511,1095,1307,-1,-1,11291,12,53,-1,1281
20171225,3532,-1,5511,1095,1307,-1,-1,11291,12,53,-1,1281
20171226,3532,-1,5511,1095,1307,-1,-1,11291,12,53,-1,1279
20171227,3527,-1,5511,1095,1307,-1,-1,11291,12,53,-1,1278
20171228,3529,-1,5511,1095,1312,-1,-1,11291,12,53,-1,1278
20171229,3533,-1,5511,1095,1320,-1,-1,11291,12,53,-1,1278
20171230,3542,-1,5511,1095,1320,-1,-1,11291,12,53,-1,1277
20171231,3542,-1,5511,1095,1320,-1,-1,11291,12,53,-1,1277
20180101,3542,-1,5511,1095,1327,-1,-1,11291,12,53,-1,1277
20180102,3542,-1,5511,1095,1330,-1,-1,11291,12,53,-1,1277
20180103,3541,-1,5511,1095,1340,-1,-1,11290,12,53,-1,1277
20180104,3541,-1,5511,1095,1340,-1,-1,11290,12,53,-1,1280
20180105,3542,-1,5511,1095,1340,-1,-1,11290,12,53,-1,1280
20180106,3433,-1,5512,1104,1340,-1,-1,11290,12,53,-1,1280
20180107,3458,-1,5512,1104,1340,-1,-1,11290,12,53,-1,1280
20180108,3458,-1,5512,1104,1340,-1,-1,11290,12,53,-1,1280
20180109,3536,-1,5512,1107,1340,-1,-1,11290,12,53,-1,1280
20180110,3536,-1,5498,1107,1340,-1,-1,11290,12,53,-1,1276
20180111,3541,-1,5498,1114,1340,-1,-1,11291,12,53,-1,1276
20180112,3541,-1,5498,1115,1340,-1,-1,11291,12,53,-1,1276
20180113,3548,-1,5498,1115,1343,-1,-1,11291,12,53,-1,1276
20180114,3548,-1,5508,1115,1343,-1,-1,11291,12,53,-1,1276
20180115,3548,-1,5508,1115,1346,-1,-1,11291,12,53,-1,1276
20180116,3550,-1,5508,1115,1346,-1,-1,11291,12,53,-1,1276
20180117,3571,-1,5508,1116,1346,-1,-1,11301,12,53,-1,1276
20180118,3572,-1,5388,1116,1347,-1,-1,11302,12,53,-1,1272
20180119,3571,-1,5350,1116,1347,-1,16608,11302,12,53,-1,1273
20180120,3572,-1,5350,1116,1344,-1,16609,11302,12,53,-1,1271
20180202,5229,-1,5349,1128,1350,-1,-1,11307,12,54,-1,1272
20180203,-1,-1,5349,1129,1350,-1,18756,11309,12,54,-1,1271
20180204,5229,-1,5349,1129,1350,-1,18756,11309,12,54,-1,1271
20180205,-1,-1,5349,1129,1350,-1,-1,11309,12,54,-1,1271
20180206,5229,-1,5349,1129,1350,-1,18769,11309,12,54,-1,1271
20180207,-1,-1,5355,1129,1351,-1,18769,11309,12,54,-1,1265
20180208,4810,-1,5355,1130,1351,-1,18769,11309,12,54,-1,1265
20180209,-1,-1,5356,1134,1356,-1,18769,-1,12,54,-1,1265
20180210,-1,-1,5356,1134,1356,-1,18769,-1,12,54,-1,1265
20180211,-1,-1,5356,1134,1356,-1,18769,11309,12,54,-1,1265
20180212,-1,-1,5356,1134,1356,-1,-1,11309,12,54,-1,1265
20180213,-1,-1,5356,1135,1356,-1,18804,11309,12,54,-1,1264
20180214,-1,-1,5357,1135,1356,-1,-1,11309,12,54,-1,1263
20180215,-1,-1,-1,1135,1356,-1,-1,-1,12,54,-1,1263
20180216,-1,-1,5357,1135,1356,-1,18804,11309,12,54,-1,1263
20180217,-1,-1,5359,1135,1356,-1,-1,-1,12,54,-1,1263
20180218,4816,-1,5359,1135,1356,-1,18804,11309,12,54,-1,1263
20180219,-1,-1,-1,1135,1356,-1,-1,11310,12,54,-1,1262
20180220,-1,-1,-1,1140,1356,-1,18837,11310,12,54,-1,1264
20180221,-1,-1,-1,1140,1356,-1,-1,11310,12,54,-1,1269
20180222,-1,-1,5362,1140,1356,-1,-1,11310,12,54,-1,1270
20180223,5253,-1,5364,1140,1357,-1,18837,11310,12,54,-1,1278
20180224,5253,-1,5365,1140,1357,-1,18837,11310,12,54,-1,1278
20180225,5253,-1,5366,1140,1357,-1,18837,11310,12,54,-1,1278
20180226,-1,-1,5366,1140,1357,-1,18937,11310,12,54,-1,1278
20180227,5253,-1,5366,1140,1357,-1,18937,11310,12,54,-1,1279
20180228,5265,-1,5366,1140,1357,-1,18937,11310,12,54,-1,1279
20180301,5262,-1,5366,1141,1357,-1,18937,11310,12,-1,-1,1281
20180302,5262,-1,5366,1141,1358,-1,18938,11310,12,54,-1,1281
20180303,5262,-1,5366,1141,1361,-1,18950,11310,12,54,-1,1281
20180304,5262,-1,5366,1141,1361,-1,18950,11311,12,54,-1,1281
20180305,5262,-1,5366,1141,1361,-1,19101,11311,12,54,-1,1281
20180306,5262,-1,5366,1142,1361,-1,20473,11311,12,54,-1,1281
20180307,5263,-1,5366,1142,1361,-1,20473,11311,12,54,-1,1281
20180308,5264,-1,5364,1142,1364,-1,20473,11315,12,54,-1,1281
20180309,5266,-1,5364,1143,1368,-1,20473,11315,12,54,-1,1284
20180310,5274,-1,5368,1143,1368,-1,20473,11315,12,54,-1,1284
20180311,5274,-1,5368,1143,1368,-1,20473,11315,12,54,-1,1284
20180312,5274,-1,5368,1143,1368,-1,20555,11315,12,54,-1,1284
20180313,5274,-1,6195,1143,1378,-1,20555,11315,12,54,-1,1284
20180314,5274,-1,6196,1150,1388,-1,20555,11315,12,54,-1,1284
20180315,5275,-1,6212,1150,1394,-1,20555,11315,12,54,-1,1284
20180316,5275,-1,6218,1151,1395,-1,20556,11315,12,54,-1,1282
20180317,5276,-1,6219,1157,1392,-1,20556,11316,12,54,-1,1281
20180318,5276,-1,6220,1157,1392,-1,20556,11316,12,54,-1,1281
20180319,5276,-1,6220,1157,1392,-1,20632,11316,12,54,-1,1281
20180320,5291,-1,6220,1157,1392,-1,20632,11316,12,54,-1,1281
20180321,5292,-1,6220,1157,1392,-1,20632,11317,12,54,-1,1280
20180322,5293,-1,6220,1157,1392,-1,20632,11318,12,54,-1,1282
20180323,5293,-1,6234,1157,1392,-1,20631,11318,12,55,-1,1281
20180324,5293,-1,6235,1159,1393,-1,20631,11318,12,55,-1,1281
20180325,5294,-1,6235,1159,1393,-1,20631,11318,12,55,-1,1282
20180326,5294,-1,6235,1159,1393,-1,20799,11318,12,55,-1,1282
20180327,5294,-1,6235,1159,1394,-1,20799,11318,12,55,-1,1282
20180328,5294,-1,6236,1159,1399,-1,20799,11318,12,55,-1,1282
20180329,5294,-1,6239,1159,1400,-1,20799,11318,12,55,-1,1282
20180330,5294,-1,6241,1159,1401,-1,20799,11318,12,55,-1,1284
20180331,5294,-1,6236,1159,1401,-1,20799,11318,12,55,-1,1284
20180401,5294,-1,6236,1159,1401,-1,20799,11318,12,55,-1,1284
20180402,5294,-1,6236,1159,1401,-1,20833,11318,12,55,-1,1284
20180403,5294,-1,6236,1164,1402,-1,20833,11318,12,55,-1,1284
20180404,5294,-1,6236,1168,1402,-1,20836,11318,12,55,-1,1284
20180405,5295,-1,6298,1174,1402,-1,20836,11319,12,55,-1,1284
20180406,5299,-1,6298,1174,1401,-1,20925,11320,12,55,-1,1284
20180407,5300,-1,6298,1174,1401,-1,20925,11323,13,55,-1,1284
20180408,5300,-1,6298,1174,1401,-1,20925,11323,13,55,-1,1284
20180409,5300,-1,6298,1174,1401,-1,20999,11323,13,55,-1,1283
20180410,5303,-1,6298,1174,1401,-1,20999,11323,13,55,-1,1283
20180411,5303,-1,6299,1174,1401,-1,20999,11323,13,55,-1,1281
20180412,5307,-1,6307,1174,1401,-1,21000,11323,14,55,-1,1281
20180413,5307,-1,6312,1174,1401,-1,21001,11323,14,55,-1,1281
20180414,5310,-1,6313,1174,1401,-1,21001,11323,14,55,-1,1282
20180415,5310,-1,6313,1174,1401,-1,21001,11323,14,55,-1,1282
20180416,5310,-1,6313,1174,1401,-1,21077,11323,14,55,-1,1275
20180417,5326,-1,6313,1177,1401,-1,21363,11322,14,56,-1,1274
20180418,5365,-1,6313,1184,1401,-1,21363,11322,14,56,-1,1274
20180419,5369,-1,6312,1184,1405,-1,21363,11322,14,56,-1,1274
20180420,5375,-1,6298,1195,1406,-1,21363,11322,14,56,-1,1274
20180421,5395,-1,6298,1196,1406,-1,21363,11322,14,56,-1,1275
20180422,5401,-1,6298,1196,1406,-1,21363,11322,14,56,-1,1275
20180423,5401,-1,6298,1196,1406,-1,21442,11322,14,56,-1,1275
20180424,5401,-1,6298,1196,1406,-1,21442,11322,14,56,-1,1275
20180425,5403,-1,6298,1196,1406,-1,21442,11323,14,56,-1,1275
20180426,5405,-1,6300,1196,1410,-1,21442,11323,14,56,-1,1275
20180427,5413,-1,6300,1196,1410,-1,21442,11323,14,56,-1,1276
20180428,5427,-1,6303,1196,1411,-1,21442,11323,14,56,-1,1276
20180429,5427,-1,6305,1196,1411,-1,21442,11323,14,56,-1,1276
20180430,5427,-1,6305,1196,1411,-1,21528,11323,14,56,-1,1276
20180501,5430,-1,6309,1196,1411,-1,21529,11323,14,56,-1,1274
20180502,5430,-1,6298,1196,1412,-1,21529,11323,14,56,-1,1274
20180503,5431,-1,6300,1196,1412,-1,21530,11323,14,56,-1,1274
20180504,5431,-1,6302,1197,1413,-1,21530,11323,14,56,-1,1274
20180505,5446,-1,6301,1199,1413,-1,21530,11323,14,56,-1,1274
20180506,5446,-1,6301,1199,1413,-1,21530,11323,14,56,-1,1274
20180507,5446,-1,6301,1199,1413,-1,21562,11323,14,56,-1,1274
20180508,5447,-1,6301,1209,1413,-1,21563,11323,14,56,-1,1274
20180509,5449,-1,6061,1209,1413,-1,21563,11323,14,56,-1,1274
20180510,5444,-1,6274,1218,1413,-1,21562,11323,14,56,-1,1274
20180511,5448,-1,6274,1218,1413,-1,21562,11323,14,56,-1,1274
20180512,5448,-1,6274,1218,1413,-1,21562,11323,14,56,-1,1274
20180513,5455,-1,6279,1218,1413,-1,21562,11323,14,56,-1,1274
20180514,5455,-1,6279,1218,1413,-1,21594,11323,14,56,-1,1274
20180515,5460,-1,6372,1218,1413,-1,21594,11323,14,56,-1,1274
20180516,5461,-1,6372,1218,1413,-1,21594,11323,14,56,-1,1274
20180517,5469,-1,6373,1218,1413,-1,21594,11323,14,56,-1,1274
20180518,5479,-1,6373,1218,1413,-1,21594,11323,14,56,-1,1275
20180519,5485,-1,6389,1218,1414,-1,21594,11323,14,56,-1,1275
20180520,5488,-1,6403,1218,1414,-1,21594,11323,15,56,-1,1275
20180521,5488,-1,6403,1218,1414,-1,21618,11323,16,56,-1,1275
20180522,5489,-1,6403,1218,1414,-1,21618,11323,16,56,-1,1275
20180523,5491,-1,6401,1218,1414,-1,21618,11323,16,56,-1,1278
20180524,5491,-1,6402,1220,1414,-1,21618,11323,16,56,-1,1286
20180525,5491,-1,6403,1221,1414,-1,21618,11323,16,56,-1,1307
20180526,5491,-1,6405,1221,1414,-1,21618,11323,16,56,-1,1324
20180527,5491,-1,6405,1221,1414,-1,21618,11323,16,56,-1,1324
20180528,5491,-1,6405,1221,1414,-1,21642,11323,16,56,-1,1324
20180529,5491,-1,8042,1221,1414,-1,21810,11323,16,56,-1,1336
20180530,5491,-1,8042,1221,1434,-1,21813,11323,16,56,-1,1336
20180531,5496,-1,8042,1233,1434,-1,21813,11323,16,56,-1,1347
20180601,5496,-1,8042,1246,1436,-1,21813,11323,16,56,-1,1386
20180602,5496,-1,8247,1277,1438,-1,21813,11323,16,56,-1,1414
20180603,5496,-1,8247,1277,1438,-1,21813,11323,16,56,-1,1414
20180604,5496,27,-1,1277,1438,-1,21824,11323,16,56,-1,1420
20180605,5496,27,8247,1277,1438,-1,21824,11323,16,56,-1,1425
20180606,5496,27,8247,1277,1439,-1,21824,11323,16,56,-1,1441
20180607,5496,27,8247,1277,1439,-1,21825,11329,16,56,-1,1445
20180608,5496,27,8247,1277,1441,-1,21825,11329,16,56,-1,1456
20180609,5497,27,8247,1277,1441,-1,21825,11329,16,56,-1,1463
20180610,5497,27,8248,1277,1441,-1,21825,11329,16,56,-1,1463
20180611,5497,27,8248,1277,1441,-1,21839,11329,16,56,-1,1463
20180612,5497,27,8248,1280,1441,-1,21844,11329,16,56,-1,1464
20180613,5497,27,8258,1284,1441,-1,21856,11329,16,56,-1,1475
20180614,5497,27,8272,1284,1440,-1,21856,11329,16,56,-1,1479
20180615,5498,27,8272,1284,1439,-1,21856,11329,16,56,-1,1481
20180616,5498,27,8272,1284,1439,-1,21856,11329,16,56,-1,1481
20180617,5498,27,8275,1284,1439,-1,21856,11329,16,56,-1,1481
20180618,5498,27,8273,1284,1439,-1,21970,11329,16,56,-1,1481
20180619,5488,27,8273,1284,1440,-1,21970,11329,16,56,-1,1481
20180620,5489,27,8275,1284,1442,-1,21971,11329,16,56,-1,1480
20180621,5486,27,8275,1284,1446,-1,21971,11329,16,56,-1,1476
20180622,5486,27,8275,1284,1448,-1,21971,11329,19,56,-1,1477
20180623,5486,27,8474,1284,1448,-1,21971,11329,20,56,-1,1475
20180624,5486,27,8474,1284,1448,-1,21971,11329,20,56,-1,1475
20180625,5486,27,8474,1284,1448,-1,21998,11329,20,56,-1,1475
20180626,5486,27,8474,1286,1448,-1,22000,11329,20,56,-1,1473
20180627,5487,27,8598,1286,1448,-1,22000,11329,20,56,-1,1474
20180628,5487,27,8606,1286,1449,-1,22000,11329,20,56,-1,1477
20180629,5488,27,8606,1286,1449,-1,22000,11329,20,56,-1,1477
20180630,5486,27,8606,1286,1451,-1,22003,11329,20,56,-1,1478
20180701,5502,27,8607,1286,1451,-1,22003,11329,20,56,-1,1478
20180702,5502,27,8607,1286,1451,-1,22029,11329,20,56,-1,1478
20180703,5502,27,8607,1292,1452,-1,22029,11329,20,56,-1,1477
20180704,5512,27,8606,1293,1452,-1,22029,11329,20,56,-1,1476
20180705,5513,27,8605,1294,1454,-1,22029,11329,20,56,-1,1476
20180706,5513,27,8605,1297,1454,-1,22029,11329,20,56,-1,1476
20180707,5714,27,8606,1297,1454,-1,22030,11329,-1,56,-1,1479
20180708,5714,27,8606,1297,1454,-1,22030,11329,-1,56,-1,1479
20180709,5714,27,8606,1297,1454,-1,22050,11329,-1,57,-1,1479
20180710,5714,27,8606,1302,1454,-1,22050,11329,-1,57,-1,1479
20180711,5717,27,8607,1303,1455,-1,22050,11329,20,57,-1,1479
20180712,5716,27,8607,1303,1456,-1,22050,11329,20,57,-1,1478
20180713,5716,27,8607,1304,1456,-1,22050,11329,20,57,-1,1478
20180714,5718,27,8608,1304,1455,-1,22050,11329,20,57,-1,1478
20180715,5718,27,8608,1304,1455,-1,22050,11330,20,57,-1,1478
20180716,5718,27,8608,1304,1456,-1,22076,11330,20,57,-1,1478
20180717,5718,27,8608,1304,1471,-1,22076,11330,20,57,-1,1478
20180718,5719,27,8669,1304,1482,-1,22076,11330,20,57,-1,1465
20180719,5720,27,8674,1304,1482,-1,22076,11330,20,57,-1,1464
20180720,5720,27,8674,1305,1482,-1,22077,11330,20,57,-1,1463
20180721,5721,27,8680,1321,1483,-1,22077,11330,20,57,-1,1462
20180722,5722,27,8684,1321,1483,-1,22077,11330,20,57,-1,1462
20180723,5722,27,8684,1321,1483,-1,22101,11330,20,57,-1,1462
20180724,5724,27,8687,1321,1483,-1,22100,11330,20,57,-1,1462
20180725,5738,27,8694,1321,1483,-1,22129,11330,20,57,-1,1475
20180726,5740,27,8694,1322,1483,-1,22131,11330,20,57,-1,1475
20180727,5741,27,8702,1322,1485,-1,22129,11330,20,57,-1,1474
20180728,5750,27,8702,1322,1485,-1,22129,11330,20,57,-1,1474
20180729,5750,27,8702,1322,1485,-1,22129,11330,20,57,-1,1474
20180730,5750,27,8702,1322,1485,-1,22135,11330,20,57,-1,1474
20180731,5756,27,8702,1322,1485,-1,22135,11330,20,57,-1,1473
20180801,5756,27,8702,1327,1486,-1,22135,11330,20,57,-1,1469
20180802,5757,27,8703,1332,1487,-1,22135,11330,20,57,-1,1475
20180803,5757,27,8705,1332,1487,-1,22135,11330,20,57,-1,1478
20180804,5759,27,8705,1333,1487,-1,22135,11330,20,57,-1,1479
20180805,5759,27,8705,1333,1487,-1,22135,11330,20,57,-1,1479
20180806,5759,27,8705,1333,1487,-1,22139,11330,20,57,-1,1479
20180807,5759,27,8705,1333,1487,-1,22139,11330,20,57,-1,1479
20180808,5759,27,8707,1333,1487,-1,22139,11330,20,57,-1,1479
20180809,5776,27,8707,1333,1487,-1,22139,11330,20,57,-1,1482
20180810,5776,27,8707,1345,1487,-1,22139,11330,20,57,-1,1481
20180811,5777,27,8707,1358,1491,-1,22139,11330,20,57,-1,1481
20180812,5777,27,8708,1358,1491,-1,22139,11330,20,57,-1,1481
20180813,5777,27,8708,1358,1491,-1,22143,11330,20,57,-1,1482
20180814,5781,27,8708,1358,1491,-1,22143,11330,20,57,-1,1483
20180815,5790,27,8708,1360,1491,-1,22143,11332,20,57,-1,1482
20180816,5790,27,8709,1360,1491,-1,22143,11332,20,57,-1,1482
20180817,5793,27,8709,1360,1491,-1,22144,11332,20,57,-1,1482
20180818,5793,27,8710,1360,1491,-1,22144,11332,-1,57,-1,1482
20180819,5793,27,8710,1360,1491,-1,22144,11332,-1,57,-1,1482
20180820,5793,27,8710,1360,1491,-1,22152,11332,-1,57,-1,1482
20180821,5795,27,8710,1360,1491,-1,22152,11332,-1,57,-1,1482
20180822,5790,27,8710,1360,1491,-1,22152,11332,-1,57,-1,1485
20180823,5808,27,8710,1363,1491,-1,22152,11332,-1,57,-1,1485
20180824,5831,27,8710,1364,1491,-1,22152,11332,-1,57,-1,1477
20180825,5832,27,8714,1364,1492,-1,22152,11332,-1,57,-1,1477
20180826,5832,27,8718,1364,1492,-1,22152,11332,-1,57,-1,1477
20180827,5832,27,8718,1364,1492,-1,22154,11332,-1,57,-1,1477
20180828,5834,27,8718,1364,1492,-1,22154,11332,-1,57,-1,1477
20180829,5840,27,8719,1364,1493,-1,22154,11332,-1,57,-1,1476
20180830,5848,27,8719,1376,1493,-1,22154,11332,-1,57,-1,1478
20180831,5864,27,8719,1376,1493,-1,22154,-1,-1,57,-1,1487
20180901,5879,27,8719,1376,1493,-1,22154,11332,-1,57,-1,1486
20180902,5879,-1,8719,1376,1493,-1,22154,11332,-1,57,-1,1486
20180903,5879,27,8719,1376,1493,-1,22172,11332,-1,57,-1,1486
20180904,5885,27,8719,1377,1494,-1,22172,11332,-1,57,-1,1486
20180905,5885,27,8742,1377,1494,-1,22172,11332,-1,57,-1,1486
20180906,5887,27,8741,1377,1497,-1,22172,11332,-1,57,-1,1486
20180907,5888,27,8742,1377,1497,-1,22172,11332,-1,57,-1,1487
20180908,5888,27,8743,1377,1497,-1,22172,11332,20,57,-1,1487
20180909,5888,27,8743,1377,1497,-1,22172,11332,20,57,-1,1487
20180910,5888,27,8743,1377,1497,-1,22189,11332,20,57,-1,1487
20180911,5888,27,8743,1377,1497,-1,22189,11332,20,57,-1,1488
20180912,5890,27,8749,1378,1498,-1,22189,11332,20,57,-1,1488
20180913,5892,27,8759,1378,1498,-1,22189,11332,20,57,-1,1488
20180914,6015,27,8759,1378,1498,-1,22189,11332,20,57,-1,1487
20180915,6016,27,8777,1378,1498,-1,22189,11332,20,57,-1,1487
20180916,6020,27,8778,1378,1498,-1,22189,11332,20,57,-1,1487
20180917,6020,27,8778,1378,1498,-1,22194,11332,20,57,-1,1487
20180918,6021,27,8778,1385,1498,-1,22194,11332,20,57,-1,1487
20180919,6022,27,8780,1385,1498,-1,22194,11332,20,57,-1,1482
20180920,6027,27,8781,1386,1498,-1,22194,11332,20,57,-1,1480
20180921,6030,27,8783,1386,1498,-1,22194,11332,20,57,-1,1480
20180922,6034,27,8783,1386,1498,-1,22194,11332,20,57,-1,1480
20180923,6034,27,8783,1386,1498,-1,22194,11332,20,57,-1,1480
20180924,6034,27,8783,1386,1498,-1,22214,11332,20,57,-1,1480
