date,dados.gov.br,data.edincubator.eu,data.gov.ie,data.gov.ro,data.gov.sk,data.gov.ua,data.gv.at,datahub.io,odn.opendata.sk,opendata.hu,podatki.gov.si,www.data.gov.sg
20150414,202,-1,-1,12,13,-1,694,5927,-1,43,-1,-1
20150415,202,-1,-1,12,13,-1,694,5927,-1,43,-1,-1
20150416,68,-1,-1,12,13,-1,694,5927,-1,43,-1,-1
20150417,68,-1,-1,12,13,-1,-1,5848,-1,43,-1,-1
20150418,68,-1,-1,12,13,-1,696,5848,-1,43,-1,-1
20150419,68,-1,-1,12,13,-1,-1,5848,-1,43,-1,-1
20150420,691,-1,-1,12,13,-1,693,5848,-1,43,-1,-1
20150421,691,-1,-1,12,15,-1,685,5848,-1,43,-1,-1
20150422,691,-1,-1,12,15,-1,689,5848,-1,43,-1,-1
20150423,-1,-1,-1,12,15,-1,692,5848,-1,43,-1,-1
20150424,691,-1,-1,12,15,-1,692,5848,-1,43,-1,-1
20150425,691,-1,-1,12,15,-1,692,5848,-1,43,-1,-1
20150426,691,-1,-1,12,15,-1,692,5848,-1,43,-1,-1
20150427,691,-1,-1,12,15,-1,687,5848,-1,43,-1,-1
20150428,697,-1,-1,12,15,-1,-1,5848,-1,43,-1,-1
20150429,697,-1,-1,7,15,-1,687,5848,-1,43,-1,-1
20150430,697,-1,-1,12,15,-1,687,5849,-1,43,-1,-1
20150501,697,-1,-1,12,18,-1,688,5849,-1,43,-1,-1
20150502,697,-1,-1,12,18,-1,-1,5850,-1,43,-1,-1
20150503,697,-1,-1,12,18,-1,-1,5850,-1,43,-1,-1
20150504,697,-1,-1,12,18,-1,687,5850,-1,43,-1,-1
20150505,697,-1,-1,12,18,-1,-1,5851,-1,43,-1,-1
20150506,697,-1,-1,12,18,-1,700,5851,-1,43,-1,-1
20150507,697,-1,-1,12,18,-1,702,5851,-1,43,-1,-1
20150508,697,-1,-1,12,18,-1,702,5851,-1,43,-1,-1
20150509,697,-1,-1,12,18,-1,-1,5851,-1,43,-1,-1
20150510,697,-1,-1,12,18,-1,702,5851,-1,43,-1,-1
20150511,697,-1,-1,12,18,-1,-1,5851,-1,43,-1,-1
20150512,697,-1,-1,12,18,-1,698,5852,-1,43,-1,-1
20150513,697,-1,-1,12,18,-1,699,5852,-1,43,-1,-1
20150514,697,-1,-1,12,18,-1,702,5852,-1,43,-1,-1
20150515,697,-1,-1,12,18,-1,702,5852,-1,43,-1,-1
20150516,697,-1,-1,12,-1,-1,702,5852,-1,43,-1,-1
20150517,697,-1,-1,12,-1,-1,702,5852,-1,43,-1,-1
20150518,-1,-1,-1,12,-1,-1,701,5852,-1,43,-1,-1
20150519,702,-1,-1,12,18,-1,699,-1,-1,43,-1,-1
20150520,702,-1,-1,12,18,-1,699,5852,-1,43,-1,-1
20150521,702,-1,-1,7,18,-1,699,5854,-1,43,-1,-1
20150522,702,-1,-1,7,18,-1,699,5854,-1,43,-1,-1
20150523,702,-1,-1,7,18,-1,699,5855,-1,43,-1,-1
20150524,702,-1,-1,7,18,-1,699,5855,-1,43,-1,-1
20150525,702,-1,-1,7,18,-1,699,5855,-1,43,-1,-1
20150526,702,-1,-1,7,153,-1,699,5856,-1,43,-1,-1
20150527,702,-1,-1,7,153,-1,699,5856,-1,43,-1,-1
20150528,702,-1,-1,7,19,-1,699,5856,-1,43,-1,-1
20150529,703,-1,-1,7,19,-1,-1,5856,-1,43,-1,-1
20150530,703,-1,-1,7,19,-1,704,5856,-1,43,-1,-1
20150531,703,-1,-1,7,19,-1,704,-1,-1,43,-1,-1
20150601,703,-1,-1,7,19,-1,-1,5856,-1,43,-1,-1
20150602,703,-1,-1,7,19,-1,705,5850,-1,43,-1,-1
20150603,703,-1,-1,7,19,-1,705,5851,-1,43,-1,-1
20150604,703,-1,-1,7,19,-1,705,5851,-1,43,-1,-1
20150605,703,-1,-1,7,19,-1,705,5852,-1,43,-1,-1
20150606,703,-1,-1,7,19,-1,705,5852,-1,43,-1,-1
20150607,703,-1,-1,7,19,-1,705,5852,-1,43,-1,-1
20150608,703,-1,-1,7,19,-1,705,5852,-1,43,-1,-1
20150609,703,-1,-1,7,19,-1,-1,5853,-1,43,-1,-1
20150610,703,-1,-1,7,8,-1,705,5853,-1,43,-1,-1
20150611,703,-1,-1,7,8,-1,705,5854,-1,43,-1,-1
20150612,703,-1,-1,7,8,-1,706,5853,-1,43,-1,-1
20150613,703,-1,-1,7,8,-1,706,5853,-1,43,-1,-1
20150614,703,-1,-1,7,8,-1,706,5853,-1,43,-1,-1
20150615,703,-1,-1,7,8,-1,706,5853,-1,43,-1,-1
20150616,-1,-1,-1,7,8,-1,706,5853,-1,43,-1,-1
20150617,703,-1,-1,7,8,-1,-1,5853,-1,43,-1,-1
20150618,703,-1,-1,7,8,-1,707,5854,-1,43,-1,-1
20150619,703,-1,-1,7,8,-1,707,5854,-1,43,-1,-1
20150620,703,-1,-1,7,8,-1,707,5855,-1,43,-1,-1
20150621,703,-1,-1,7,8,-1,-1,5856,-1,43,-1,-1
20150622,703,-1,-1,7,8,-1,707,5856,-1,43,-1,-1
20150623,703,-1,-1,7,8,-1,707,5856,-1,43,-1,-1
20150624,703,-1,-1,7,8,-1,707,-1,-1,43,-1,-1
20150625,703,-1,-1,7,8,-1,-1,-1,-1,43,-1,-1
20150626,704,-1,-1,7,8,-1,-1,-1,-1,43,-1,-1
20150627,704,-1,-1,7,9,-1,706,5855,-1,43,-1,-1
20150628,704,-1,-1,7,9,-1,706,5855,-1,43,-1,-1
20150629,704,-1,-1,7,9,-1,-1,5855,-1,43,-1,-1
20150630,704,-1,-1,7,9,-1,-1,5855,-1,43,-1,-1
20150701,704,-1,10,7,9,-1,-1,5855,-1,43,-1,-1
20150702,726,-1,10,7,15,-1,714,5855,-1,43,-1,-1
20150703,726,-1,10,7,15,-1,-1,5855,-1,43,-1,-1
20150704,726,-1,10,7,15,-1,718,5855,-1,43,-1,-1
20150705,726,-1,10,7,15,-1,-1,5855,-1,43,-1,-1
20150706,-1,-1,10,7,15,-1,718,5855,-1,43,-1,-1
20150707,726,-1,10,7,-1,-1,718,5855,-1,43,-1,-1
20150708,726,-1,10,7,-1,-1,718,-1,-1,43,-1,-1
20150709,726,-1,10,7,15,-1,-1,5856,-1,43,-1,-1
20150710,726,-1,10,7,15,-1,718,5856,-1,43,-1,-1
20150711,726,-1,10,7,15,-1,718,5858,-1,43,-1,-1
20150712,726,-1,10,7,15,-1,-1,5858,-1,43,-1,-1
20150713,726,-1,10,7,15,-1,713,5858,-1,43,-1,-1
20150714,726,-1,10,7,15,-1,723,5858,-1,43,-1,-1
20150715,726,-1,10,7,15,-1,723,5859,-1,43,-1,-1
20150716,726,-1,10,7,15,-1,724,5859,-1,43,-1,-1
20150717,726,-1,10,7,15,-1,724,5858,-1,43,-1,-1
20150718,725,-1,9,7,15,-1,724,5858,-1,43,-1,-1
20150719,725,-1,9,7,15,-1,-1,5858,-1,43,-1,-1
20150720,725,-1,9,7,15,-1,726,5858,-1,43,-1,-1
20150721,740,-1,9,7,15,-1,726,5858,-1,43,-1,-1
20150722,740,-1,9,7,15,-1,-1,5858,-1,43,-1,-1
20150723,740,-1,11,7,15,-1,726,5858,-1,43,-1,-1
20150724,740,-1,11,7,15,-1,726,5858,-1,43,-1,-1
20150725,740,-1,746,7,15,-1,726,5858,-1,43,-1,-1
20150726,740,-1,750,7,15,-1,726,5858,-1,43,-1,-1
20150727,740,-1,750,7,15,-1,730,5858,-1,43,-1,-1
20150728,740,-1,749,7,15,-1,730,5858,-1,43,-1,-1
20150729,740,-1,751,7,15,-1,-1,5858,-1,43,-1,-1
20150730,740,-1,751,7,15,-1,661,5858,-1,43,-1,-1
20150731,740,-1,751,7,17,-1,661,-1,-1,43,-1,-1
20150801,740,-1,751,0,17,-1,-1,5858,-1,43,-1,-1
20150802,740,-1,751,0,17,-1,661,5858,-1,43,-1,-1
20150803,740,-1,751,0,17,-1,-1,5858,-1,43,-1,-1
20150804,740,-1,751,0,20,-1,672,5858,-1,43,-1,-1
20150805,740,-1,751,0,20,-1,672,5858,-1,43,-1,-1
20150806,740,-1,751,0,20,-1,672,5860,-1,43,-1,-1
20150807,740,-1,751,0,20,-1,-1,5861,-1,43,-1,-1
20150808,741,-1,751,0,20,-1,672,5862,-1,43,-1,-1
20150809,741,-1,750,0,20,-1,672,5863,-1,43,-1,-1
20150810,741,-1,750,0,20,-1,674,5863,-1,43,-1,-1
20150811,746,-1,760,0,20,-1,-1,5864,-1,43,-1,-1
20150812,746,-1,761,0,20,-1,676,5864,-1,43,-1,-1
20150813,746,-1,768,0,20,-1,676,5864,-1,43,-1,-1
20150814,746,-1,767,0,20,-1,676,5864,-1,43,-1,-1
20150815,746,-1,767,0,20,-1,-1,5865,-1,43,-1,-1
20150818,746,-1,767,0,20,-1,678,5865,-1,43,-1,-1
20150819,746,-1,767,0,22,-1,678,5866,-1,43,-1,-1
20150820,746,-1,767,0,22,-1,-1,5866,-1,43,-1,-1
20150821,746,-1,767,0,22,-1,678,5868,-1,43,-1,-1
20150822,746,-1,769,0,22,-1,678,5868,-1,43,-1,-1
20150823,-1,-1,769,0,22,-1,678,5868,-1,43,-1,-1
20150824,746,-1,769,0,22,-1,674,5870,-1,43,-1,-1
20150825,747,-1,769,0,22,-1,-1,5870,-1,43,-1,-1
20150826,747,-1,769,0,22,-1,674,5870,-1,43,-1,-1
20150827,747,-1,769,0,22,-1,-1,5870,-1,43,-1,-1
20150828,747,-1,769,0,22,-1,674,5870,-1,43,-1,-1
20150829,747,-1,769,0,22,-1,674,5871,-1,43,-1,-1
20150830,747,-1,769,0,22,-1,674,5872,-1,43,-1,-1
20150831,747,-1,769,0,22,-1,674,5872,-1,43,-1,-1
20150901,669,-1,769,0,22,-1,680,5872,-1,43,-1,-1
20150902,669,-1,769,0,22,-1,680,5873,-1,43,-1,-1
20150903,669,-1,786,0,22,-1,680,-1,-1,43,-1,-1
20150904,669,-1,804,0,22,-1,-1,5872,-1,43,-1,-1
20150905,669,-1,818,0,22,-1,680,5880,-1,43,-1,-1
20150906,669,-1,831,0,22,-1,680,5880,-1,43,-1,-1
20150907,669,-1,831,0,22,-1,668,5880,-1,43,-1,-1
20150908,666,-1,831,0,22,-1,676,5873,-1,43,-1,-1
20150909,666,-1,955,0,22,-1,660,5874,-1,43,-1,-1
20150910,666,-1,961,0,19,-1,660,5873,-1,43,-1,-1
20150911,666,-1,974,0,19,-1,654,5874,-1,43,-1,-1
20150912,666,-1,974,0,19,-1,654,5875,-1,43,-1,-1
20150913,666,-1,974,0,19,-1,654,5875,-1,43,-1,-1
20150914,666,-1,830,0,19,-1,658,5875,-1,43,-1,-1
20150915,667,-1,832,0,19,-1,660,5875,-1,43,-1,-1
20150916,667,-1,832,0,19,-1,660,5877,-1,43,-1,-1
20150917,667,-1,841,0,19,-1,660,5877,-1,43,-1,-1
20150918,667,-1,844,0,19,-1,659,5877,-1,43,-1,-1
20150919,667,-1,844,0,19,-1,659,5877,-1,43,-1,-1
20150920,667,-1,844,0,19,-1,659,5877,-1,43,-1,-1
20150921,667,-1,844,0,19,-1,662,5877,-1,43,-1,-1
20150922,669,-1,849,0,19,-1,787,5877,-1,43,-1,-1
20150923,669,-1,854,0,19,-1,788,5878,-1,43,-1,-1
20150924,669,-1,854,0,19,-1,792,5879,-1,43,-1,-1
20150925,669,-1,854,0,19,-1,793,-1,-1,43,-1,-1
20150926,669,-1,854,0,29,-1,794,5880,-1,43,-1,-1
20150927,669,-1,857,0,29,-1,794,5958,-1,43,-1,-1
20150928,669,-1,857,0,29,-1,794,5958,-1,43,-1,-1
20150929,78,-1,857,0,29,-1,792,5958,-1,43,-1,-1
20150930,78,-1,857,0,28,-1,800,5959,-1,43,-1,-1
20151001,78,-1,857,0,28,-1,-1,5958,-1,43,-1,-1
20151002,78,-1,857,0,29,-1,803,5958,-1,43,-1,-1
20151003,78,-1,857,0,29,-1,803,5959,-1,43,-1,-1
20151004,78,-1,857,0,20,-1,803,5962,-1,43,-1,-1
20151005,78,-1,857,0,20,-1,802,5962,-1,43,-1,-1
20151006,669,-1,857,0,20,-1,802,5961,-1,43,-1,-1
20151007,669,-1,857,0,20,-1,803,5961,-1,43,-1,-1
20151008,669,-1,857,0,20,-1,806,5961,-1,43,-1,-1
20151009,669,-1,841,0,20,-1,817,5961,-1,43,-1,-1
20151010,669,-1,842,0,20,-1,817,5961,-1,43,-1,-1
20151011,669,-1,841,0,20,-1,817,5964,-1,43,-1,-1
20151012,669,-1,837,0,20,-1,817,5964,-1,43,-1,-1
20151013,77,-1,833,0,20,-1,809,5964,-1,43,-1,-1
20151014,669,-1,833,0,21,-1,811,5964,-1,43,-1,-1
20151015,741,-1,838,0,21,-1,-1,5964,-1,43,-1,-1
20151016,741,-1,838,0,21,-1,811,5964,-1,43,-1,-1
20151017,741,-1,839,0,21,-1,811,5964,-1,43,-1,-1
20151018,-1,-1,836,0,21,-1,811,5965,-1,43,-1,-1
20151019,-1,-1,836,0,21,-1,826,5965,-1,43,-1,-1
20151020,740,-1,836,0,21,-1,827,5965,-1,43,-1,-1
20151021,740,-1,864,0,21,-1,827,5965,-1,43,-1,-1
20151022,740,-1,865,0,23,-1,827,5965,-1,43,-1,-1
20151023,740,-1,868,0,23,-1,827,5966,-1,43,-1,-1
20151024,740,-1,870,0,23,-1,827,5967,-1,43,-1,-1
20151025,740,-1,873,0,23,-1,-1,5967,-1,43,-1,-1
20151026,740,-1,871,0,23,-1,822,5967,-1,43,-1,-1
20151027,740,-1,876,0,23,-1,816,5968,-1,43,-1,-1
20151028,740,-1,870,0,23,-1,816,5968,-1,43,-1,-1
20151029,740,-1,870,0,23,-1,816,5968,-1,43,-1,-1
20151030,740,-1,876,0,26,-1,815,5968,-1,43,-1,-1
20151031,740,-1,868,0,27,-1,815,5968,-1,43,-1,-1
20151101,740,-1,868,0,27,-1,815,5968,-1,43,-1,-1
20151102,740,-1,868,0,27,-1,822,5968,-1,43,-1,-1
20151103,740,-1,871,0,28,-1,834,5968,-1,43,-1,-1
20151104,740,-1,870,0,28,-1,834,5968,-1,43,-1,-1
20151106,740,-1,875,0,28,-1,839,-1,-1,43,-1,-1
20151107,740,-1,878,0,28,-1,839,-1,-1,43,-1,-1
20151108,740,-1,877,0,28,-1,839,5970,-1,43,-1,-1
20151109,740,-1,875,0,28,-1,845,5970,-1,43,-1,-1
20151110,740,-1,878,0,28,-1,845,5970,-1,43,-1,-1
20151111,740,-1,885,0,28,-1,844,5970,-1,43,-1,-1
20151112,740,-1,875,0,28,-1,844,5970,-1,43,-1,-1
20151113,740,-1,874,0,28,-1,844,-1,-1,43,-1,-1
20151114,740,-1,820,0,28,-1,844,-1,-1,43,-1,-1
20151115,740,-1,810,0,28,-1,844,-1,-1,43,-1,-1
20151116,740,-1,807,0,28,-1,841,-1,-1,43,-1,-1
20151117,740,-1,812,0,28,-1,840,-1,-1,43,-1,-1
20151118,740,-1,811,0,28,-1,840,-1,-1,43,-1,-1
20151119,740,-1,818,0,28,-1,840,-1,-1,43,-1,-1
20151120,740,-1,819,0,28,-1,840,-1,-1,43,-1,-1
20151121,-1,-1,825,0,28,-1,840,-1,-1,43,-1,-1
20151122,-1,-1,817,0,28,-1,840,-1,-1,43,-1,-1
20151123,-1,-1,830,0,28,-1,846,-1,-1,43,-1,-1
20151124,740,-1,820,0,28,-1,823,-1,-1,43,-1,-1
20151125,740,-1,805,0,28,-1,825,-1,-1,43,-1,-1
20151126,740,-1,878,0,28,-1,825,-1,-1,43,-1,-1
20151127,740,-1,878,0,28,-1,826,-1,-1,43,-1,-1
20151128,740,-1,881,0,28,-1,-1,-1,-1,44,-1,-1
20151129,740,-1,881,0,28,-1,826,-1,-1,44,-1,-1
20151130,740,-1,881,0,28,-1,-1,-1,-1,44,-1,-1
20151201,740,-1,881,0,28,-1,826,-1,-1,44,-1,-1
20151202,740,-1,881,0,28,-1,826,-1,-1,44,-1,-1
20151203,740,-1,881,0,30,-1,826,-1,-1,44,-1,-1
20151204,740,-1,881,0,30,-1,826,-1,-1,44,-1,-1
20151205,740,-1,881,0,31,-1,828,-1,-1,44,-1,-1
20151206,740,-1,879,0,31,-1,828,-1,-1,44,-1,-1
20151207,740,-1,-1,0,31,-1,828,-1,-1,44,-1,-1
20151208,740,-1,881,0,31,-1,-1,-1,-1,44,-1,-1
20151209,740,-1,892,-1,32,-1,828,-1,-1,44,-1,-1
20151210,740,-1,889,0,32,-1,828,-1,-1,44,-1,-1
20151211,740,-1,898,0,32,-1,828,-1,-1,44,-1,-1
20151212,740,-1,898,0,33,-1,828,-1,-1,43,-1,-1
20151213,740,-1,898,0,33,-1,828,-1,-1,43,-1,-1
20151214,740,-1,898,0,33,-1,828,-1,-1,43,-1,-1
20151215,740,-1,898,0,33,-1,828,-1,0,43,-1,-1
20151216,758,-1,907,0,33,-1,828,-1,0,43,-1,-1
20151217,758,-1,885,0,33,-1,830,-1,0,43,-1,-1
20151218,758,-1,880,0,33,-1,831,-1,0,43,-1,-1
20151219,758,-1,878,0,33,-1,831,-1,0,43,-1,-1
20151220,758,-1,878,0,33,-1,831,-1,0,43,-1,-1
20151221,758,-1,878,0,33,-1,828,-1,0,43,-1,-1
20151222,758,-1,878,0,38,-1,828,-1,0,43,-1,-1
20151223,758,-1,937,0,39,-1,828,-1,0,43,-1,-1
20151224,758,-1,936,0,39,-1,828,-1,0,43,-1,-1
20151225,758,-1,937,0,39,-1,828,-1,0,43,-1,-1
20151226,758,-1,936,0,39,-1,828,-1,0,43,-1,-1
20151227,758,-1,936,0,39,-1,828,-1,0,43,-1,-1
20151228,758,-1,936,0,39,-1,824,-1,0,43,-1,-1
20151229,758,-1,936,0,39,-1,829,-1,0,43,-1,-1
20151230,758,-1,936,0,42,-1,829,-1,0,43,-1,-1
20151231,758,-1,936,0,-1,-1,829,-1,0,43,-1,-1
20160101,758,-1,936,0,874,-1,829,-1,0,43,-1,-1
20160102,758,-1,936,0,874,-1,829,-1,0,43,-1,-1
20160103,758,-1,936,0,874,-1,829,-1,0,43,-1,-1
20160104,758,-1,936,0,874,-1,-1,-1,0,43,-1,-1
20160105,758,-1,949,0,874,-1,835,-1,0,43,-1,-1
20160106,758,-1,947,0,874,-1,835,-1,0,43,-1,-1
20160107,758,-1,937,0,874,-1,835,-1,0,43,-1,-1
20160108,758,-1,943,0,874,-1,835,-1,0,43,-1,-1
20160109,758,-1,956,0,874,-1,835,-1,0,43,-1,-1
20160110,758,-1,949,0,874,-1,835,-1,0,43,-1,-1
20160111,758,-1,967,0,874,-1,828,-1,0,43,-1,-1
20160112,758,-1,941,0,874,-1,828,-1,0,43,-1,-1
20160113,758,-1,934,0,874,-1,831,-1,0,43,-1,-1
20160114,758,-1,977,0,874,-1,831,-1,0,43,-1,-1
20160115,758,-1,966,0,874,-1,832,-1,0,43,-1,-1
20160116,758,-1,961,0,874,-1,-1,-1,0,43,-1,-1
20160117,758,-1,964,0,874,-1,-1,-1,0,43,-1,-1
20160118,758,-1,970,0,874,-1,-1,-1,0,43,-1,-1
20160119,758,-1,977,0,874,-1,851,-1,0,43,-1,-1
20160120,758,-1,949,0,874,-1,-1,-1,0,43,-1,-1
20160121,758,-1,981,0,874,-1,851,-1,0,43,-1,-1
20160122,758,-1,955,0,874,-1,851,-1,0,43,-1,-1
20160123,752,-1,958,0,874,-1,851,-1,0,43,-1,-1
20160124,752,-1,959,0,874,-1,851,-1,0,43,-1,-1
20160125,752,-1,950,0,874,-1,851,-1,0,43,-1,-1
20160128,755,-1,981,0,874,-1,842,-1,0,43,-1,-1
20160129,755,-1,987,0,874,-1,842,-1,0,43,-1,-1
20160130,755,-1,953,0,874,-1,842,-1,0,43,-1,-1
20160131,-1,-1,977,0,874,-1,842,-1,0,43,-1,-1
20160201,752,-1,974,0,874,-1,845,-1,0,43,-1,-1
20160202,752,-1,962,0,874,-1,845,-1,0,43,-1,-1
20160203,752,-1,964,0,884,-1,846,-1,0,43,-1,-1
20160204,752,-1,964,0,884,-1,849,-1,0,43,-1,-1
20160205,752,-1,961,0,884,-1,846,-1,0,43,-1,-1
20160206,752,-1,984,0,884,-1,847,-1,0,43,-1,-1
20160207,752,-1,975,0,884,-1,847,-1,0,43,-1,-1
20160208,752,-1,958,0,884,-1,849,-1,0,43,-1,-1
20160209,752,-1,965,0,884,-1,847,-1,0,43,-1,-1
20160210,752,-1,978,0,884,-1,847,-1,0,43,-1,-1
20160211,752,-1,994,0,884,-1,848,-1,0,43,-1,-1
20160212,802,-1,964,0,884,-1,-1,-1,0,43,-1,-1
20160213,802,-1,938,0,884,-1,847,-1,0,43,-1,-1
20160214,802,-1,994,0,884,-1,-1,-1,0,48,-1,-1
20160215,802,-1,969,0,884,-1,853,-1,0,48,-1,-1
20160216,802,-1,981,0,884,-1,853,-1,0,48,-1,-1
20160217,802,-1,963,0,884,-1,853,-1,0,48,-1,-1
20160218,-1,-1,983,0,884,-1,853,-1,0,48,-1,-1
20160219,802,-1,992,0,884,-1,853,-1,0,48,-1,-1
20160220,802,-1,986,0,884,-1,853,-1,0,48,-1,-1
20160221,802,-1,980,0,884,-1,853,-1,0,48,-1,-1
20160222,802,-1,999,0,884,-1,-1,-1,0,48,-1,-1
20160223,802,-1,999,0,882,-1,858,-1,0,48,-1,-1
20160224,802,-1,987,0,882,-1,858,-1,0,48,-1,-1
20160225,802,-1,990,0,888,-1,-1,-1,0,48,-1,-1
20160226,802,-1,938,0,888,-1,859,-1,0,48,-1,-1
20160227,802,-1,895,-1,888,-1,859,-1,0,48,-1,306
20160228,802,-1,884,-1,888,-1,859,-1,0,48,-1,306
20160229,802,-1,898,-1,888,-1,859,-1,0,48,-1,306
20160301,802,-1,915,-1,888,-1,862,-1,0,48,-1,310
20160302,802,-1,903,0,888,-1,861,-1,0,48,-1,302
20160303,802,-1,889,0,888,-1,859,-1,0,48,-1,303
20160304,802,-1,883,0,889,-1,-1,-1,0,48,-1,305
20160305,802,-1,915,0,889,-1,860,-1,0,48,-1,305
20160306,802,-1,903,0,889,-1,860,-1,0,48,-1,305
20160307,802,-1,913,0,889,-1,-1,-1,0,48,-1,305
20160308,803,-1,895,0,889,-1,870,-1,0,48,-1,305
20160309,803,-1,918,0,889,-1,-1,-1,0,48,-1,305
20160310,803,-1,915,0,895,-1,878,-1,0,48,-1,305
20160311,803,-1,920,0,895,-1,-1,-1,0,48,-1,304
20160312,803,-1,905,0,900,-1,878,-1,0,48,-1,304
20160313,803,-1,911,0,900,-1,878,-1,0,48,-1,304
20160314,803,-1,904,0,900,-1,-1,-1,0,48,-1,304
20160315,803,-1,909,0,906,-1,874,-1,0,48,-1,306
20160316,803,-1,910,0,907,-1,874,-1,0,48,-1,307
20160317,803,-1,913,0,912,-1,874,-1,0,48,-1,307
20160318,803,-1,920,0,912,-1,874,-1,0,48,-1,307
20160319,803,-1,918,0,912,-1,874,-1,0,48,-1,307
20160320,803,-1,901,0,912,-1,874,-1,0,48,-1,307
20160321,803,-1,901,0,912,-1,874,-1,0,48,-1,307
20160322,803,-1,913,0,912,-1,874,-1,0,48,-1,307
20160323,803,-1,903,0,913,-1,874,-1,0,48,-1,309
20160324,803,-1,923,0,913,-1,874,-1,0,48,-1,316
20160325,803,-1,923,0,913,-1,874,-1,0,48,-1,318
20160326,803,-1,917,0,913,-1,874,-1,0,48,-1,318
20160327,803,-1,916,0,913,-1,874,-1,0,48,-1,318
20160328,803,-1,917,0,913,-1,880,-1,0,48,-1,318
20160329,810,-1,918,0,913,-1,880,-1,0,48,-1,318
20160330,810,-1,917,0,913,-1,880,-1,0,48,-1,326
20160331,810,-1,917,0,913,-1,881,-1,0,48,-1,335
20160401,810,-1,916,0,913,-1,882,-1,0,48,-1,344
20160402,810,-1,918,0,913,-1,882,-1,0,48,-1,345
20160403,810,-1,919,0,913,-1,882,-1,0,48,-1,345
20160404,810,-1,918,0,913,-1,882,-1,0,43,-1,345
20160405,810,-1,918,0,913,-1,884,-1,0,43,-1,344
20160406,810,-1,916,0,913,-1,884,-1,0,43,-1,345
20160407,810,-1,910,0,913,-1,884,-1,0,43,-1,350
20160408,810,-1,-1,0,913,-1,884,-1,0,43,-1,351
20160409,810,-1,908,0,913,-1,884,-1,0,43,-1,367
20160410,810,-1,907,0,913,-1,884,-1,0,43,-1,367
20160411,810,-1,908,0,913,-1,884,-1,0,43,-1,367
20160412,809,-1,908,0,913,-1,884,-1,0,43,-1,371
20160413,809,-1,907,0,913,-1,887,-1,0,43,-1,372
20160414,809,-1,908,0,913,-1,887,-1,0,43,-1,373
20160415,809,-1,872,0,913,-1,887,-1,0,43,-1,373
20160416,809,-1,891,0,913,-1,887,-1,0,43,-1,381
20160417,809,-1,884,0,913,-1,887,-1,0,43,-1,381
20160418,809,-1,880,0,913,-1,887,-1,0,43,-1,381
20160419,810,-1,878,0,913,-1,888,-1,0,43,-1,381
20160421,810,-1,869,0,913,-1,888,-1,0,43,-1,382
20160422,810,-1,901,0,913,-1,895,-1,0,43,-1,382
20160423,810,-1,886,0,913,-1,913,-1,0,43,-1,382
20160424,810,-1,902,0,913,-1,913,-1,0,43,-1,382
20160425,810,-1,895,0,913,-1,913,-1,0,43,-1,382
20160426,809,-1,907,0,913,-1,913,-1,0,43,-1,382
20160427,809,-1,905,0,913,-1,913,-1,0,43,-1,382
20160428,809,-1,939,0,913,-1,913,-1,0,43,-1,382
20160429,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20160430,809,-1,949,0,913,-1,915,-1,0,43,-1,388
20160501,809,-1,944,0,913,-1,915,-1,0,43,-1,388
20160502,809,-1,944,0,913,-1,915,-1,0,43,-1,388
20160503,809,-1,946,0,913,-1,915,-1,0,43,-1,397
20160504,809,-1,944,-1,913,-1,915,-1,0,43,-1,399
20160505,809,-1,943,-1,913,-1,915,-1,0,43,-1,403
20160506,809,-1,940,-1,914,-1,915,-1,0,43,-1,403
20160507,809,-1,948,-1,913,-1,915,-1,0,43,-1,403
20160508,809,-1,939,-1,913,-1,915,-1,0,43,-1,403
20160509,809,-1,915,-1,913,-1,919,-1,0,43,-1,403
20160511,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20160512,809,-1,805,0,913,-1,920,-1,0,43,-1,411
20160513,809,-1,804,0,942,-1,920,-1,0,43,-1,412
20160514,809,-1,815,0,942,-1,920,-1,0,43,-1,417
20160515,809,-1,825,0,942,-1,920,-1,0,43,-1,417
20160516,809,-1,823,0,942,-1,920,-1,0,43,-1,417
20160517,809,-1,822,0,942,-1,920,-1,0,43,-1,428
20160518,809,-1,832,-1,942,-1,920,-1,0,43,-1,432
20160519,809,-1,814,-1,942,-1,920,-1,0,43,-1,446
20160520,809,-1,834,-1,942,-1,920,-1,0,43,-1,452
20160521,809,-1,848,0,942,-1,920,-1,0,43,-1,456
20160522,809,-1,836,0,942,-1,920,-1,0,43,-1,456
20160523,809,-1,847,0,942,-1,920,-1,0,43,-1,456
20160524,809,-1,824,0,942,-1,921,-1,0,43,-1,462
20160525,809,-1,3651,0,942,-1,921,-1,0,43,-1,463
20160526,809,-1,3667,0,942,-1,921,-1,0,43,-1,465
20160527,809,-1,3674,0,942,-1,921,-1,0,43,-1,467
20160528,809,-1,3674,0,942,-1,921,-1,0,43,-1,473
20160529,809,-1,3650,0,942,-1,921,-1,0,43,-1,473
20160530,809,-1,-1,0,942,-1,921,-1,0,43,-1,473
20160531,809,-1,3667,0,942,-1,909,-1,0,43,-1,473
20160601,809,-1,3668,1,942,-1,909,-1,0,43,-1,473
20160602,809,-1,3642,1,943,-1,909,-1,0,43,-1,474
20160603,809,-1,3664,1,942,-1,909,-1,0,43,-1,474
